Freq.	V(n002)
9.12010839355946e+04	(-6.68984771140264e+00dB,-6.24241940680653e+01°)
9.22571427154799e+04	(-6.76861105095145e+00dB,-6.26939749061483e+01°)
9.33254300797028e+04	(-6.84775698344279e+00dB,-6.29619630709391e+01°)
9.44060876285961e+04	(-6.92728040816957e+00dB,-6.32281471803525e+01°)
9.54992586021474e+04	(-7.00717622768354e+00dB,-6.34925165539919e+01°)
9.66050878989852e+04	(-7.08743935037362e+00dB,-6.37550612045265e+01°)
9.77237220955849e+04	(-7.16806469296957e+00dB,-6.40157718286734e+01°)
9.88553094656978e+04	(-7.24904718297015e+00dB,-6.42746397978079e+01°)
1.00000000000004e+05	(-7.33038176099500e+00dB,-6.45316571482274e+01°)
1.01157945425994e+05	(-7.41206338305957e+00dB,-6.47868165710927e+01°)
1.02329299228080e+05	(-7.49408702277284e+00dB,-6.50401114020705e+01°)
1.03514216667939e+05	(-7.57644767345735e+00dB,-6.52915356106990e+01°)
1.04712854805094e+05	(-7.65914035019161e+00dB,-6.55410837895026e+01°)
1.05925372517733e+05	(-7.74216009177485e+00dB,-6.57887511428749e+01°)
1.07151930523765e+05	(-7.82550196261418e+00dB,-6.60345334757537e+01°)
1.08392691402125e+05	(-7.90916105453462e+00dB,-6.62784271821098e+01°)
1.09647819614323e+05	(-7.99313248851231e+00dB,-6.65204292332697e+01°)
1.10917481526245e+05	(-8.07741141633148e+00dB,-6.67605371660926e+01°)
1.12201845430201e+05	(-8.16199302216576e+00dB,-6.69987490710222e+01°)
1.13501081567236e+05	(-8.24687252408475e+00dB,-6.72350635800321e+01°)
1.14815362149693e+05	(-8.33204517548646e+00dB,-6.74694798544840e+01°)
1.16144861384039e+05	(-8.41750626645683e+00dB,-6.77019975729147e+01°)
1.17489755493958e+05	(-8.50325112505707e+00dB,-6.79326169187730e+01°)
1.18850222743707e+05	(-8.58927511854020e+00dB,-6.81613385681186e+01°)
1.20226443461746e+05	(-8.67557365449780e+00dB,-6.83881636773031e+01°)
1.21618600064642e+05	(-8.76214218193819e+00dB,-6.86130938706461e+01°)
1.23026877081243e+05	(-8.84897619229750e+00dB,-6.88361312281217e+01°)
1.24451461177144e+05	(-8.93607122038486e+00dB,-6.90572782730701e+01°)
1.25892541179422e+05	(-9.02342284526310e+00dB,-6.92765379599466e+01°)
1.27350308101671e+05	(-9.11102669106653e+00dB,-6.94939136621219e+01°)
1.28824955169319e+05	(-9.19887842775713e+00dB,-6.97094091597451e+01°)
1.30316677845235e+05	(-9.28697377182079e+00dB,-6.99230286276808e+01°)
1.31825673855646e+05	(-9.37530848690511e+00dB,-7.01347766235324e+01°)
1.33352143216338e+05	(-9.46387838440030e+00dB,-7.03446580757594e+01°)
1.34896288259171e+05	(-9.55267932396475e+00dB,-7.05526782719012e+01°)
1.36458313658898e+05	(-9.64170721399696e+00dB,-7.07588428469140e+01°)
1.38038426460294e+05	(-9.73095801205538e+00dB,-7.09631577716306e+01°)
1.39636836105600e+05	(-9.82042772522774e+00dB,-7.11656293413509e+01°)
1.41253754462281e+05	(-9.91011241045154e+00dB,-7.13662641645691e+01°)
1.42889395851116e+05	(-1.00000081747874e+01dB,-7.15650691518466e+01°)
1.44543977074599e+05	(-1.00901111756465e+01dB,-7.17620515048343e+01°)
1.46217717445678e+05	(-1.01804176209746e+01dB,-7.19572187054521e+01°)
1.47910838816827e+05	(-1.02709237693928e+01dB,-7.21505785052293e+01°)
1.49623565609450e+05	(-1.03616259302986e+01dB,-7.23421389148118e+01°)
1.51356124843627e+05	(-1.04525204639262e+01dB,-7.25319081936395e+01°)
1.53108746168210e+05	(-1.05436037813707e+01dB,-7.27198948397979e+01°)
1.54881661891255e+05	(-1.06348723445750e+01dB,-7.29061075800476e+01°)
1.56675107010822e+05	(-1.07263226662825e+01dB,-7.30905553600345e+01°)
1.58489319246118e+05	(-1.08179513099567e+01dB,-7.32732473346829e+01°)
1.60324539069011e+05	(-1.09097548896688e+01dB,-7.34541928587742e+01°)
1.62181009735900e+05	(-1.10017300699549e+01dB,-7.36334014777129e+01°)
1.64058977319961e+05	(-1.10938735656454e+01dB,-7.38108829184809e+01°)
1.65958690743763e+05	(-1.11861821416655e+01dB,-7.39866470807821e+01°)
1.67880401812263e+05	(-1.12786526128107e+01dB,-7.41607040283772e+01°)
1.69824365246182e+05	(-1.13712818434966e+01dB,-7.43330639806095e+01°)
1.71790838715766e+05	(-1.14640667474863e+01dB,-7.45037373041231e+01°)
1.73780082874945e+05	(-1.15570042875943e+01dB,-7.46727345047711e+01°)
1.75792361395877e+05	(-1.16500914753708e+01dB,-7.48400662197158e+01°)
1.77827941003900e+05	(-1.17433253707647e+01dB,-7.50057432097190e+01°)
1.79887091512887e+05	(-1.18367030817692e+01dB,-7.51697763516223e+01°)
1.81970085861006e+05	(-1.19302217640494e+01dB,-7.53321766310162e+01°)
1.84077200146904e+05	(-1.20238786205532e+01dB,-7.54929551350970e+01°)
1.86208713666295e+05	(-1.21176709011074e+01dB,-7.56521230457093e+01°)
1.88364908948988e+05	(-1.22115959019995e+01dB,-7.58096916325748e+01°)
1.90546071796333e+05	(-1.23056509655453e+01dB,-7.59656722467025e+01°)
1.92752491319102e+05	(-1.23998334796455e+01dB,-7.61200763139818e+01°)
1.94984459975813e+05	(-1.24941408773299e+01dB,-7.62729153289535e+01°)
1.97242273611494e+05	(-1.25885706362913e+01dB,-7.64242008487599e+01°)
1.99526231496897e+05	(-1.26831202784103e+01dB,-7.65739444872677e+01°)
2.01836636368165e+05	(-1.27777873692705e+01dB,-7.67221579093660e+01°)
2.04173794466962e+05	(-1.28725695176663e+01dB,-7.68688528254332e+01°)
2.06538015581062e+05	(-1.29674643751034e+01dB,-7.70140409859719e+01°)
2.08929613085413e+05	(-1.30624696352925e+01dB,-7.71577341764103e+01°)
2.11348903983674e+05	(-1.31575830336379e+01dB,-7.72999442120646e+01°)
2.13796208950233e+05	(-1.32528023467203e+01dB,-7.74406829332630e+01°)
2.16271852372712e+05	(-1.33481253917758e+01dB,-7.75799622006261e+01°)
2.18776162394965e+05	(-1.34435500261708e+01dB,-7.77177938905018e+01°)
2.21309470960574e+05	(-1.35390741468739e+01dB,-7.78541898905524e+01°)
2.23872113856844e+05	(-1.36346956899254e+01dB,-7.79891620954898e+01°)
2.26464430759316e+05	(-1.37304126299043e+01dB,-7.81227224029576e+01°)
2.29086765276788e+05	(-1.38262229793941e+01dB,-7.82548827095548e+01°)
2.31739464996858e+05	(-1.39221247884477e+01dB,-7.83856549070009e+01°)
2.34422881532003e+05	(-1.40181161440516e+01dB,-7.85150508784378e+01°)
2.37137370566176e+05	(-1.41141951695899e+01dB,-7.86430824948653e+01°)
2.39883291901960e+05	(-1.42103600243095e+01dB,-7.87697616117083e+01°)
2.42661009508252e+05	(-1.43066089027845e+01dB,-7.88951000655132e+01°)
2.45470891568514e+05	(-1.44029400343834e+01dB,-7.90191096707677e+01°)
2.48313310529568e+05	(-1.44993516827371e+01dB,-7.91418022168455e+01°)
2.51188643150969e+05	(-1.45958421452083e+01dB,-7.92631894650685e+01°)
2.54097270554942e+05	(-1.46924097523641e+01dB,-7.93832831458873e+01°)
2.57039578276898e+05	(-1.47890528674507e+01dB,-7.95020949561746e+01°)
2.60015956316539e+05	(-1.48857698858704e+01dB,-7.96196365566300e+01°)
2.63026799189550e+05	(-1.49825592346625e+01dB,-7.97359195692931e+01°)
2.66072505979893e+05	(-1.50794193719869e+01dB,-7.98509555751619e+01°)
2.69153480392704e+05	(-1.51763487866118e+01dB,-7.99647561119140e+01°)
2.72270130807804e+05	(-1.52733459974048e+01dB,-8.00773326717275e+01°)
2.75422870333829e+05	(-1.53704095528279e+01dB,-8.01886966992000e+01°)
2.78612116862990e+05	(-1.54675380304376e+01dB,-8.02988595893610e+01°)
2.81838293126458e+05	(-1.55647300363879e+01dB,-8.04078326857777e+01°)
2.85101826750404e+05	(-1.56619842049395e+01dB,-8.05156272787493e+01°)
2.88403150312674e+05	(-1.57592991979721e+01dB,-8.06222546035887e+01°)
2.91742701400130e+05	(-1.58566737045029e+01dB,-8.07277258389888e+01°)
2.95120922666652e+05	(-1.59541064402095e+01dB,-8.08320521054704e+01°)
2.98538261891810e+05	(-1.60515961469574e+01dB,-8.09352444639100e+01°)
3.01995172040216e+05	(-1.61491415923339e+01dB,-8.10373139141453e+01°)
3.05492111321565e+05	(-1.62467415691859e+01dB,-8.11382713936546e+01°)
3.09029543251373e+05	(-1.63443948951644e+01dB,-8.12381277763101e+01°)
3.12607936712410e+05	(-1.64421004122737e+01dB,-8.13368938712006e+01°)
3.16227766016853e+05	(-1.65398569864260e+01dB,-8.14345804215236e+01°)
3.19889510969155e+05	(-1.66376635070024e+01dB,-8.15311981035423e+01°)
3.23593656929643e+05	(-1.67355188864186e+01dB,-8.16267575256080e+01°)
3.27340694878854e+05	(-1.68334220596970e+01dB,-8.17212692272432e+01°)
3.31131121482607e+05	(-1.69313719840444e+01dB,-8.18147436782861e+01°)
3.34965439157843e+05	(-1.70293676384349e+01dB,-8.19071912780920e+01°)
3.38844156139218e+05	(-1.71274080231996e+01dB,-8.19986223547911e+01°)
3.42767786546466e+05	(-1.72254921596209e+01dB,-8.20890471646017e+01°)
3.46736850452548e+05	(-1.73236190895338e+01dB,-8.21784758911939e+01°)
3.50751873952585e+05	(-1.74217878749322e+01dB,-8.22669186451061e+01°)
3.54813389233592e+05	(-1.75199975975813e+01dB,-8.23543854632086e+01°)
3.58921934645022e+05	(-1.76182473586359e+01dB,-8.24408863082159e+01°)
3.63078054770118e+05	(-1.77165362782642e+01dB,-8.25264310682438e+01°)
3.67282300498102e+05	(-1.78148634952778e+01dB,-8.26110295564107e+01°)
3.71535229097190e+05	(-1.79132281667671e+01dB,-8.26946915104815e+01°)
3.75837404288462e+05	(-1.80116294677429e+01dB,-8.27774265925523e+01°)
3.80189396320579e+05	(-1.81100665907830e+01dB,-8.28592443887744e+01°)
3.84591782045372e+05	(-1.82085387456855e+01dB,-8.29401544091165e+01°)
3.89045144994299e+05	(-1.83070451591265e+01dB,-8.30201660871633e+01°)
3.93550075455796e+05	(-1.84055850743247e+01dB,-8.30992887799496e+01°)
3.98107170553516e+05	(-1.85041577507110e+01dB,-8.31775317678280e+01°)
4.02717034325478e+05	(-1.86027624636031e+01dB,-8.32549042543688e+01°)
4.07380277804132e+05	(-1.87013985038867e+01dB,-8.33314153662925e+01°)
4.12097519097350e+05	(-1.88000651777016e+01dB,-8.34070741534307e+01°)
4.16869383470355e+05	(-1.88987618061328e+01dB,-8.34818895887175e+01°)
4.21696503428603e+05	(-1.89974877249078e+01dB,-8.35558705682073e+01°)
4.26579518801613e+05	(-1.90962422840985e+01dB,-8.36290259111203e+01°)
4.31519076827786e+05	(-1.91950248478288e+01dB,-8.37013643599130e+01°)
4.36515832240187e+05	(-1.92938347939873e+01dB,-8.37728945803732e+01°)
4.41570447353334e+05	(-1.93926715139446e+01dB,-8.38436251617387e+01°)
4.46683592150985e+05	(-1.94915344122768e+01dB,-8.39135646168383e+01°)
4.51855944374944e+05	(-1.95904229064930e+01dB,-8.39827213822542e+01°)
4.57088189614897e+05	(-1.96893364267680e+01dB,-8.40511038185055e+01°)
4.62381021399283e+05	(-1.97882744156805e+01dB,-8.41187202102508e+01°)
4.67735141287221e+05	(-1.98872363279551e+01dB,-8.41855787665100e+01°)
4.73151258961504e+05	(-1.99862216302103e+01dB,-8.42516876209035e+01°)
4.78630092322662e+05	(-2.00852298007098e+01dB,-8.43170548319094e+01°)
4.84172367584123e+05	(-2.01842603291200e+01dB,-8.43816883831361e+01°)
4.89778819368470e+05	(-2.02833127162708e+01dB,-8.44455961836115e+01°)
4.95450190804815e+05	(-2.03823864739216e+01dB,-8.45087860680857e+01°)
5.01187233627297e+05	(-2.04814811245315e+01dB,-8.45712657973492e+01°)
5.06990708274729e+05	(-2.05805962010342e+01dB,-8.46330430585633e+01°)
5.12861383991390e+05	(-2.06797312466169e+01dB,-8.46941254656042e+01°)
5.18800038928987e+05	(-2.07788858145035e+01dB,-8.47545205594185e+01°)
5.24807460249798e+05	(-2.08780594677422e+01dB,-8.48142358083903e+01°)
5.30884444231015e+05	(-2.09772517789972e+01dB,-8.48732786087194e+01°)
5.37031796370279e+05	(-2.10764623303443e+01dB,-8.49316562848096e+01°)
5.43250331492460e+05	(-2.11756907130707e+01dB,-8.49893760896663e+01°)
5.49540873857652e+05	(-2.12749365274785e+01dB,-8.50464452053038e+01°)
5.55904257270431e+05	(-2.13741993826924e+01dB,-8.51028707431611e+01°)
5.62341325190377e+05	(-2.14734788964713e+01dB,-8.51586597445253e+01°)
5.68852930843870e+05	(-2.15727746950229e+01dB,-8.52138191809631e+01°)
5.75439937337186e+05	(-2.16720864128228e+01dB,-8.52683559547591e+01°)
5.82103217770901e+05	(-2.17714136924373e+01dB,-8.53222768993613e+01°)
5.88843655355618e+05	(-2.18707561843488e+01dB,-8.53755887798319e+01°)
5.95662143529040e+05	(-2.19701135467857e+01dB,-8.54282982933048e+01°)
6.02559586074388e+05	(-2.20694854455554e+01dB,-8.54804120694477e+01°)
6.09536897240200e+05	(-2.21688715538807e+01dB,-8.55319366709297e+01°)
6.16595001861513e+05	(-2.22682715522394e+01dB,-8.55828785938937e+01°)
6.23734835482451e+05	(-2.23676851282073e+01dB,-8.56332442684319e+01°)
6.30957344480225e+05	(-2.24671119763045e+01dB,-8.56830400590666e+01°)
6.38263486190581e+05	(-2.25665517978448e+01dB,-8.57322722652335e+01°)
6.45654229034688e+05	(-2.26660043007881e+01dB,-8.57809471217688e+01°)
6.53130552647505e+05	(-2.27654691995956e+01dB,-8.58290707993986e+01°)
6.60693448007630e+05	(-2.28649462150891e+01dB,-8.58766494052317e+01°)
6.68343917568649e+05	(-2.29644350743114e+01dB,-8.59236889832539e+01°)
6.76082975392016e+05	(-2.30639355103917e+01dB,-8.59701955148245e+01°)
6.83911647281464e+05	(-2.31634472624117e+01dB,-8.60161749191752e+01°)
6.91830970918972e+05	(-2.32629700752762e+01dB,-8.60616330539096e+01°)
6.99841996002309e+05	(-2.33625036995856e+01dB,-8.61065757155042e+01°)
7.07945784384174e+05	(-2.34620478915111e+01dB,-8.61510086398106e+01°)
7.16143410212939e+05	(-2.35616024126726e+01dB,-8.61949375025587e+01°)
7.24435960075027e+05	(-2.36611670300193e+01dB,-8.62383679198594e+01°)
7.32824533138942e+05	(-2.37607415157126e+01dB,-8.62813054487091e+01°)
7.41310241300956e+05	(-2.38603256470116e+01dB,-8.63237555874931e+01°)
7.49894209332495e+05	(-2.39599192061614e+01dB,-8.63657237764895e+01°)
7.58577575029223e+05	(-2.40595219802825e+01dB,-8.64072153983728e+01°)
7.67361489361859e+05	(-2.41591337612644e+01dB,-8.64482357787172e+01°)
7.76247116628732e+05	(-2.42587543456598e+01dB,-8.64887901864992e+01°)
7.85235634610112e+05	(-2.43583835345821e+01dB,-8.65288838345991e+01°)
7.94328234724323e+05	(-2.44580211336045e+01dB,-8.65685218803022e+01°)
8.03526122185659e+05	(-2.45576669526617e+01dB,-8.66077094257988e+01°)
8.12830516164141e+05	(-2.46573208059534e+01dB,-8.66464515186825e+01°)
8.22242649947114e+05	(-2.47569825118499e+01dB,-8.66847531524478e+01°)
8.31763771102714e+05	(-2.48566518927998e+01dB,-8.67226192669862e+01°)
8.41395141645239e+05	(-2.49563287752399e+01dB,-8.67600547490799e+01°)
8.51138038202421e+05	(-2.50560129895063e+01dB,-8.67970644328954e+01°)
8.60993752184646e+05	(-2.51557043697486e+01dB,-8.68336531004733e+01°)
8.70963589956126e+05	(-2.52554027538446e+01dB,-8.68698254822179e+01°)
8.81048873008060e+05	(-2.53551079833182e+01dB,-8.69055862573839e+01°)
8.91250938133792e+05	(-2.54548199032576e+01dB,-8.69409400545614e+01°)
9.01571137606004e+05	(-2.55545383622369e+01dB,-8.69758914521582e+01°)
9.12010839355958e+05	(-2.56542632122381e+01dB,-8.70104449788802e+01°)
9.22571427154812e+05	(-2.57539943085753e+01dB,-8.70446051142098e+01°)
9.33254300797040e+05	(-2.58537315098205e+01dB,-8.70783762888808e+01°)
9.44060876285973e+05	(-2.59534746777313e+01dB,-8.71117628853521e+01°)
9.54992586021486e+05	(-2.60532236771795e+01dB,-8.71447692382775e+01°)
9.66050878989865e+05	(-2.61529783760819e+01dB,-8.71773996349741e+01°)
9.77237220955863e+05	(-2.62527386453326e+01dB,-8.72096583158871e+01°)
9.88553094656991e+05	(-2.63525043587358e+01dB,-8.72415494750521e+01°)
1.00000000000000e+06	(-2.64522753929414e+01dB,-8.72730772605549e+01°)
Step Information: N=10  (Step: 10/10)
1.00000000000000e+02	(-3.45956211327062e-05dB,-1.61711443811680e-01°)
1.01157945425990e+02	(-3.54014533840156e-05dB,-1.63583963960935e-01°)
1.02329299228075e+02	(-3.62260557272056e-05dB,-1.65478166516054e-01°)
1.03514216667934e+02	(-3.70698653627742e-05dB,-1.67394302534970e-01°)
1.04712854805090e+02	(-3.79333296787144e-05dB,-1.69332625982291e-01°)
1.05925372517729e+02	(-3.88169064838980e-05dB,-1.71293393762938e-01°)
1.07151930523761e+02	(-3.97210642539953e-05dB,-1.73276865756186e-01°)
1.08392691402120e+02	(-4.06462823658248e-05dB,-1.75283304850079e-01°)
1.09647819614319e+02	(-4.15930513741330e-05dB,-1.77312976976259e-01°)
1.10917481526240e+02	(-4.25618732507672e-05dB,-1.79366151145188e-01°)
1.12201845430196e+02	(-4.35532616653151e-05dB,-1.81443099481784e-01°)
1.13501081567232e+02	(-4.45677422493513e-05dB,-1.83544097261462e-01°)
1.14815362149688e+02	(-4.56058528741858e-05dB,-1.85669422946598e-01°)
1.16144861384034e+02	(-4.66681439440428e-05dB,-1.87819358223412e-01°)
1.17489755493953e+02	(-4.77551786844190e-05dB,-1.89994188039275e-01°)
1.18850222743702e+02	(-4.88675334352642e-05dB,-1.92194200640452e-01°)
1.20226443461741e+02	(-5.00057979624857e-05dB,-1.94419687610277e-01°)
1.21618600064637e+02	(-5.11705757665613e-05dB,-1.96670943907773e-01°)
1.23026877081238e+02	(-5.23624844056178e-05dB,-1.98948267906716e-01°)
1.24451461177139e+02	(-5.35821558281544e-05dB,-2.01251961435148e-01°)
1.25892541179417e+02	(-5.48302366893744e-05dB,-2.03582329815354e-01°)
1.27350308101666e+02	(-5.61073887215203e-05dB,-2.05939681904293e-01°)
1.28824955169314e+02	(-5.74142890550297e-05dB,-2.08324330134503e-01°)
1.30316677845230e+02	(-5.87516305994816e-05dB,-2.10736590555474e-01°)
1.31825673855641e+02	(-6.01201224071861e-05dB,-2.13176782875499e-01°)
1.33352143216333e+02	(-6.15204900358119e-05dB,-2.15645230504012e-01°)
1.34896288259166e+02	(-6.29534759495883e-05dB,-2.18142260594415e-01°)
1.36458313658893e+02	(-6.44198399031524e-05dB,-2.20668204087394e-01°)
1.38038426460289e+02	(-6.59203593475761e-05dB,-2.23223395754742e-01°)
1.39636836105594e+02	(-6.74558298460408e-05dB,-2.25808174243687e-01°)
1.41253754462276e+02	(-6.90270654827617e-05dB,-2.28422882121727e-01°)
1.42889395851111e+02	(-7.06348993104896e-05dB,-2.31067865921990e-01°)
1.44543977074593e+02	(-7.22801837835494e-05dB,-2.33743476189115e-01°)
1.46217717445672e+02	(-7.39637912092031e-05dB,-2.36450067525659e-01°)
1.47910838816821e+02	(-7.56866142144453e-05dB,-2.39187998639047e-01°)
1.49623565609444e+02	(-7.74495662147306e-05dB,-2.41957632389059e-01°)
1.51356124843621e+02	(-7.92535819029537e-05dB,-2.44759335835867e-01°)
1.53108746168203e+02	(-8.10996177393980e-05dB,-2.47593480288628e-01°)
1.54881661891249e+02	(-8.29886524609739e-05dB,-2.50460441354633e-01°)
1.56675107010815e+02	(-8.49216876010675e-05dB,-2.53360598989032e-01°)
1.58489319246112e+02	(-8.68997480257873e-05dB,-2.56294337545126e-01°)
1.60324539069005e+02	(-8.89238824624997e-05dB,-2.59262045825241e-01°)
1.62181009735893e+02	(-9.09951640707986e-05dB,-2.62264117132189e-01°)
1.64058977319954e+02	(-9.31146910028720e-05dB,-2.65300949321329e-01°)
1.65958690743757e+02	(-9.52835869899097e-05dB,-2.68372944853216e-01°)
1.67880401812257e+02	(-9.75030019314082e-05dB,-2.71480510846872e-01°)
1.69824365246175e+02	(-9.97741125153393e-05dB,-2.74624059133661e-01°)
1.71790838715759e+02	(-1.02098122831573e-04dB,-2.77804006311790e-01°)
1.73780082874938e+02	(-1.04476265010378e-04dB,-2.81020773801441e-01°)
1.75792361395870e+02	(-1.06909799892752e-04dB,-2.84274787900534e-01°)
1.77827941003893e+02	(-1.09400017672790e-04dB,-2.87566479841134e-01°)
1.79887091512879e+02	(-1.11948238595990e-04dB,-2.90896285846514e-01°)
1.81970085860999e+02	(-1.14555813662387e-04dB,-2.94264647188869e-01°)
1.84077200146896e+02	(-1.17224125333556e-04dB,-2.97672010247701e-01°)
1.86208713666287e+02	(-1.19954588271431e-04dB,-3.01118826568875e-01°)
1.88364908948981e+02	(-1.22748650085827e-04dB,-3.04605552924351e-01°)
1.90546071796325e+02	(-1.25607792097387e-04dB,-3.08132651372619e-01°)
1.92752491319094e+02	(-1.28533530134290e-04dB,-3.11700589319811e-01°)
1.94984459975805e+02	(-1.31527415324154e-04dB,-3.15309839581536e-01°)
1.97242273611486e+02	(-1.34591034922580e-04dB,-3.18960880445414e-01°)
1.99526231496889e+02	(-1.37726013150393e-04dB,-3.22654195734335e-01°)
2.01836636368157e+02	(-1.40934012058851e-04dB,-3.26390274870454e-01°)
2.04173794466954e+02	(-1.44216732409339e-04dB,-3.30169612939910e-01°)
2.06538015581054e+02	(-1.47575914570420e-04dB,-3.33992710758301e-01°)
2.08929613085405e+02	(-1.51013339443834e-04dB,-3.37860074936910e-01°)
2.11348903983666e+02	(-1.54530829413648e-04dB,-3.41772217949691e-01°)
2.13796208950224e+02	(-1.58130249302172e-04dB,-3.45729658201030e-01°)
2.16271852372703e+02	(-1.61813507360602e-04dB,-3.49732920094288e-01°)
2.18776162394956e+02	(-1.65582556286675e-04dB,-3.53782534101121e-01°)
2.21309470960565e+02	(-1.69439394253913e-04dB,-3.57879036831619e-01°)
2.23872113856835e+02	(-1.73386065973667e-04dB,-3.62022971105229e-01°)
2.26464430759307e+02	(-1.77424663775497e-04dB,-3.66214886022512e-01°)
2.29086765276778e+02	(-1.81557328714573e-04dB,-3.70455337037718e-01°)
2.31739464996849e+02	(-1.85786251715730e-04dB,-3.74744886032193e-01°)
2.34422881531993e+02	(-1.90113674724299e-04dB,-3.79084101388638e-01°)
2.37137370566167e+02	(-1.94541891901308e-04dB,-3.83473558066217e-01°)
2.39883291901950e+02	(-1.99073250832207e-04dB,-3.87913837676530e-01°)
2.42661009508243e+02	(-2.03710153776113e-04dB,-3.92405528560455e-01°)
2.45470891568504e+02	(-2.08455058941112e-04dB,-3.96949225865885e-01°)
2.48313310529558e+02	(-2.13310481778872e-04dB,-4.01545531626345e-01°)
2.51188643150959e+02	(-2.18278996319773e-04dB,-4.06195054840520e-01°)
2.54097270554932e+02	(-2.23363236552433e-04dB,-4.10898411552696e-01°)
2.57039578276888e+02	(-2.28565897790712e-04dB,-4.15656224934119e-01°)
2.60015956316529e+02	(-2.33889738124638e-04dB,-4.20469125365302e-01°)
2.63026799189540e+02	(-2.39337579872335e-04dB,-4.25337750519259e-01°)
2.66072505979882e+02	(-2.44912311083079e-04dB,-4.30262745445708e-01°)
2.69153480392693e+02	(-2.50616887056781e-04dB,-4.35244762656238e-01°)
2.72270130807793e+02	(-2.56454331918471e-04dB,-4.40284462210448e-01°)
2.75422870333818e+02	(-2.62427740215951e-04dB,-4.45382511803079e-01°)
2.78612116862979e+02	(-2.68540278559924e-04dB,-4.50539586852144e-01°)
2.81838293126447e+02	(-2.74795187306580e-04dB,-4.55756370588070e-01°)
2.85101826750393e+02	(-2.81195782268190e-04dB,-4.61033554143859e-01°)
2.88403150312662e+02	(-2.87745456474846e-04dB,-4.66371836646286e-01°)
2.91742701400119e+02	(-2.94447681968069e-04dB,-4.71771925308136e-01°)
2.95120922666640e+02	(-3.01306011636889e-04dB,-4.77234535521510e-01°)
2.98538261891798e+02	(-3.08324081116649e-04dB,-4.82760390952184e-01°)
3.01995172040204e+02	(-3.15505610695577e-04dB,-4.88350223635060e-01°)
3.05492111321553e+02	(-3.22854407290832e-04dB,-4.94004774070706e-01°)
3.09029543251361e+02	(-3.30374366476687e-04dB,-4.99724791323000e-01°)
3.12607936712398e+02	(-3.38069474533967e-04dB,-5.05511033117891e-01°)
3.16227766016840e+02	(-3.45943810569953e-04dB,-5.11364265943294e-01°)
3.19889510969142e+02	(-3.54001548673053e-04dB,-5.17285265150122e-01°)
3.23593656929630e+02	(-3.62246960132155e-04dB,-5.23274815054473e-01°)
3.27340694878840e+02	(-3.70684415690750e-04dB,-5.29333709040992e-01°)
3.31131121482593e+02	(-3.79318387866707e-04dB,-5.35462749667404e-01°)
3.34965439157830e+02	(-3.88153453321296e-04dB,-5.41662748770248e-01°)
3.38844156139205e+02	(-3.97194295282292e-04dB,-5.47934527571816e-01°)
3.42767786546453e+02	(-4.06445706020194e-04dB,-5.54278916788310e-01°)
3.46736850452534e+02	(-4.15912589394921e-04dB,-5.60696756739240e-01°)
3.50751873952571e+02	(-4.25599963448885e-04dB,-5.67188897458061e-01°)
3.54813389233578e+02	(-4.35512963064767e-04dB,-5.73756198804078e-01°)
3.58921934645008e+02	(-4.45656842678346e-04dB,-5.80399530575623e-01°)
3.63078054770104e+02	(-4.56036979075333e-04dB,-5.87119772624523e-01°)
3.67282300498087e+02	(-4.66658874224947e-04dB,-5.93917814971872e-01°)
3.71535229097175e+02	(-4.77528158203290e-04dB,-6.00794557925121e-01°)
3.75837404288447e+02	(-4.88650592167933e-04dB,-6.07750912196495e-01°)
3.80189396320564e+02	(-5.00032071415569e-04dB,-6.14787799022770e-01°)
3.84591782045357e+02	(-5.11678628489924e-04dB,-6.21906150286396e-01°)
3.89045144994284e+02	(-5.23596436400702e-04dB,-6.29106908638009e-01°)
3.93550075455781e+02	(-5.35791811860023e-04dB,-6.36391027620327e-01°)
3.98107170553500e+02	(-5.48271218654014e-04dB,-6.43759471793460e-01°)
4.02717034325462e+02	(-5.61041271052156e-04dB,-6.51213216861635e-01°)
4.07380277804116e+02	(-5.74108737312256e-04dB,-6.58753249801362e-01°)
4.12097519097334e+02	(-5.87480543261769e-04dB,-6.66380568991056e-01°)
4.16869383470339e+02	(-6.01163775960293e-04dB,-6.74096184342123e-01°)
4.21696503428586e+02	(-6.15165687463503e-04dB,-6.81901117431536e-01°)
4.26579518801596e+02	(-6.29493698651879e-04dB,-6.89796401635903e-01°)
4.31519076827769e+02	(-6.44155403158000e-04dB,-6.97783082267067e-01°)
4.36515832240170e+02	(-6.59158571397223e-04dB,-7.05862216709226e-01°)
4.41570447353316e+02	(-6.74511154660297e-04dB,-7.14034874557606e-01°)
4.46683592150967e+02	(-6.90221289344106e-04dB,-7.22302137758710e-01°)
4.51855944374926e+02	(-7.06297301244369e-04dB,-7.30665100752132e-01°)
4.57088189614879e+02	(-7.22747709962372e-04dB,-7.39124870613995e-01°)
4.62381021399264e+02	(-7.39581233419974e-04dB,-7.47682567201981e-01°)
4.67735141287202e+02	(-7.56806792461671e-04dB,-7.56339323302017e-01°)
4.73151258961485e+02	(-7.74433515589064e-04dB,-7.65096284776598e-01°)
4.78630092322643e+02	(-7.92470743785303e-04dB,-7.73954610714790e-01°)
4.84172367584104e+02	(-8.10928035445926e-04dB,-7.82915473583910e-01°)
4.89778819368451e+02	(-8.29815171456604e-04dB,-7.91980059382922e-01°)
4.95450190804795e+02	(-8.49142160350303e-04dB,-8.01149567797543e-01°)
